Business_ID,Review_ID,Text,Review_Rating,Time_Created,User_Name
dEUQ7Of8leYhaRF12qTswQ,lQCoCuextvJVYJ4d4fcY_w,"Upgrading to five stars because this bike shop has consistently proved to be reliable in terms of having what I need (or being able to order quickly),...",5,2020-06-29 07:15:59,C. D.
dEUQ7Of8leYhaRF12qTswQ,BzurZse-kMnhRnSUiWi7yg,Very fair and very honest. Chill yet very knowledgeable and always trustworthy advice.,5,2021-04-04 17:35:00,Timo F.
obfGllLjyMkQ1iA_HtT1bQ,3qnCTmGuaKcvyxwmbwz23A,This was my first time using a mobile bike service. I am so glad I did! Soooo much easier than bringing it to a bike shop and having to wait a week or two....,5,2021-04-12 20:27:57,Tammy T.
obfGllLjyMkQ1iA_HtT1bQ,bN8MORz5tJh-pam_uoftxA,"Incredible, fast and friendly service! Eric responded promptly and was able to fit me in within two days of reaching out. He definitely is a pro and brings...",5,2021-01-17 13:56:57,Steph K.
obfGllLjyMkQ1iA_HtT1bQ,mGtsyRnmQ6Sf_3LPO-6MzA,Eric provides a great service. Gave me a detailed history of the bicycle that he serviced for me. I chose the standard tuneup and he definitely did a great...,5,2021-05-10 20:30:58,Chris B.
8mwlRyZ6FH2VW10tlHE2Qg,uluITNNIAj-ccSaRMjRVWw,"These guys are absolutely great 
They be helped me refurbish two bikes this summer 
The knowledge they have is amazing",5,2021-02-19 09:01:49,William B.
8mwlRyZ6FH2VW10tlHE2Qg,ORvtNkExBNuFi5OPmTbg3g,Bicycle pro shop or pro attitude shop? I wonder what an actual pro rider would say. I have seen bike shop attitude before and this place takes it to a whole...,1,2021-04-02 15:41:13,S J.
8mwlRyZ6FH2VW10tlHE2Qg,bLPW1IvM2mh2hI8YPYCwLA,"I took my bike in for a repair today, and was given an estimate (texted to me an hour later) that looked like they were going to rebuild the entire bike....",1,2021-02-16 15:06:40,CF B.
Wqmx9LXrKzAUGeTZRV3XZg,c0_1adZbND4RNl366-gF6w,"Bought my bike from here and the repairs are speedy. They are very COVID safe. The only issue is the text message policy for bike repairs, it can just take...",4,2021-03-29 16:34:46,Max B.
Wqmx9LXrKzAUGeTZRV3XZg,UpimVRuULQrDxZkBXYi2VQ,"In this era of Corona virus and stay at home living, bicycles have been a much coveted product. We have been looking to upgrade my son's bicycle for a few...",5,2020-08-23 20:06:18,Vishal S.
Wqmx9LXrKzAUGeTZRV3XZg,KtPCl_wqXnRCNwT16olu3A,I contacted city bikes a few weeks ago looking for a bike for myself. Not in a huge rush I wasn't disappointed when they didn't have anything. Nikkie went...,5,2020-08-22 13:12:07,Chels H.
R2HBjZ0HYWIRquHMVBNA_w,U2Clxi89q--TEIKYRiQO-Q,"Dan and Josh took great care of me, even with all the craziness of COVID-19.  Trekbikes.com was offering free home delivery and a 30-day money back...",5,2020-05-29 05:54:41,John D.
R2HBjZ0HYWIRquHMVBNA_w,_fotyVocP08bThDo-qZlkw,"Big fan of this bike shop and the staff. Very thoughtful and helpful in selecting a new road bike and accessories, especially in a challenging environment...",5,2021-04-21 11:24:27,John M.
R2HBjZ0HYWIRquHMVBNA_w,BQUjo3bUgb5LNlqPzbe79g,5 stars for a kind and helpful service. They did not have a bike for me (all sold out and long waiting lists) but were very helpful answering questions and...,5,2021-03-11 17:00:56,Zuza G.
8eVGxeIopFn5hUX_YVkbGQ,eq3oj6dfqHqzD5_WkF793g,"I purchased an eBike and Omar made the building of the bike painless. Since he lives about a 30 min walk from where I live, I worked out a plan with Omar to...",5,2020-06-23 12:35:18,Michael L.
8eVGxeIopFn5hUX_YVkbGQ,G3DAv4xoCTNpduGxK9cC0Q,"Thank you so much, Omar! I picked up a bike recently to have another mode of transportation in the COVID era (like I'm sure many of us have). I replaced a...",5,2020-08-09 10:18:18,Kiana B.
8eVGxeIopFn5hUX_YVkbGQ,srtyIQZp7J2S52d8pDMd2g,"A++++! Look no further - Omar is the guy for you. He came to the house and spent almost two full hours going through every single part of my new bike,...",5,2020-07-29 08:38:11,No A.
cU4Dg9ltf53aFoLBh8Ndkw,3iP2nqD3t9iSpKyNmoKt9A,I brought my bike to Silver Cycles twice for minor repairs that were beyond my skill level. Both times the work was completed the same day. The staff was...,5,2021-05-09 16:55:43,Tom C.
cU4Dg9ltf53aFoLBh8Ndkw,vJ3gTP9pXjSmNCngJMQXDg,"It is a place that I will not do business with again. Too expensive. I brought my bicycle to fix and changed the brakes. A day after leaving it, they said...",1,2021-01-24 10:59:56,Jaime R.
cU4Dg9ltf53aFoLBh8Ndkw,KUo8CDs8sM-hqDec75bhZA,I dropped my bike off around August. It was poorly assembled where I purchased it and the bike smith said that I needed a total rebuild. There was no...,4,2020-11-10 05:26:17,Charles M.
astpI6075yghzNk2XFiybA,N8wJBAPvOx1O26GK6Sjhlw,The guys are all friendly and don't act like some bike techs who make you feel like you don't know as much as you should. They are very reasonably priced...,5,2020-10-30 19:05:44,A.M. D.
astpI6075yghzNk2XFiybA,stJXRnhdtlNEHylDfOFIuA,"Hi Charles, 
Are you open still? Wondering about being able to pick up my bike.
Best,
Dave

Question was answered - he is still working!!!",5,2020-04-03 07:46:34,Dave E.
astpI6075yghzNk2XFiybA,dLCmzMHO5Zv8p6sPbFTHMw,Really appreciated the quick and personal service performed on my Trek bike (replaced tube and quick check up). Price was very reasonable and the management...,5,2020-11-20 14:34:30,Charles C.
iILgX1Q8tc29Onj8OgdKOA,3d2v4BxHP9moG3BpOImRTg,"I went to Bike Doctor to check out a particular bike that I saw on their website and after talking to the extremely knowledgeable staff, I ended up...",5,2021-03-11 16:08:39,V C.
iILgX1Q8tc29Onj8OgdKOA,2wfv5NdUaLOopF_5OLjzVg,5 stars. They did good on what we agreed upon and that is all a customer can ask for. Thank you to Holden and the staff for making my bike feel like new on...,5,2021-01-27 11:19:53,Jamelle D.
iILgX1Q8tc29Onj8OgdKOA,oVUXYrKspVoDfkFAltXVkA,I can't wait to go to Bike Doctor in person - the amount of information and support I have received via email from Eric has been exceptional especially...,5,2020-08-13 07:37:49,Terri H.
-zIt1sAhZpndaiWjMFVGcA,Y-lDHfEk27e3CxL_7Qtayw,I went into this store desperate to fix my bike during COVID-19 times. I was absolutely impressed by the customer care and attention I was given since the...,5,2020-08-20 06:52:51,Sami K.
-zIt1sAhZpndaiWjMFVGcA,JxyrxgNCiLO1dc6Hj3MCSQ,"The staff and Family owned shop has been there for years. They are always ready to help and although I have visited less since the pandemic, it is nice to...",5,2021-02-28 12:08:32,Anthony L.
-zIt1sAhZpndaiWjMFVGcA,AUewl-RuPhMrbSjGr3JIqw,"Such help! And bikes!  And accessories. Despite extraordinary complications right now (COVID 19, heat, requests for help with biked that have lived in the...",5,2020-06-30 15:59:22,Jan A.
q_CSikkPgszHI5LvEWU6HQ,85Y0Ki5335X4QNptcPe6rw,Great Tour. Jason is a great tour guide and was very funny. We had a great experience even though our previous tour guide was sick and our Segway tour was...,5,2021-04-15 16:19:49,Robert P.
q_CSikkPgszHI5LvEWU6HQ,Z_pXWFK4mN9M-rkYFATBLg,"I would definitely recommend taking a bike tour with Capital City! Rain or shine you'll be out there, I know because about 10 minutes into our tour it...",5,2018-02-22 12:58:37,Marian Q.
q_CSikkPgszHI5LvEWU6HQ,HRu1GxScJb2JeSOhAXlrzA,Highly recommend Fat Tire Tours. We took the 5hr electric bike tour. It was incredible!!! What a perfect way to take in all of the sites as a first timer....,5,2018-09-18 05:20:47,Melissa A.
CZSLn0w5xUESdprbfINn8w,L8oKrwsOIJwaJWE8vjuPQQ,"So glad to have found the best coffee in my area at  Proteus Bicycles!!   I live so close and their curbside service is so accommodating.  Annie, the coffee...",5,2020-12-23 07:50:57,Paula B.
CZSLn0w5xUESdprbfINn8w,vHH5eqLVtKyCwnLHsr8MUg,I came to them the day I received my bike from REI. REI is closed due to corona virus and the bike I received had a loose screw and the hydraulic brake...,5,2020-04-24 14:04:05,Nick M.
CZSLn0w5xUESdprbfINn8w,PeER3BKM8n3xXWcrX-VcuQ,"Before COVID really hit, I knew that I would want my bike in great shape. I brought it into Proteus, not knowing exactly what to expect as it was my first...",5,2020-05-19 14:31:06,Amy C.
jQoYuCkGdeGNRfif4JlYDw,UZGa_UaZ3lvJcxcgK6NvFA,I brought my bike into the repair shop for tire replacement and repair.  This was my first visit to this bike shop.   They were able to get the bike back to...,5,2020-08-23 06:06:12,R K.
jQoYuCkGdeGNRfif4JlYDw,kb1A0fnGt-MDT01ywZxD0A,"Larry (the owner) has THE BEST customer service skills and is so helpful! I picked up a great looking, almost new, high quality used bike today for a great...",5,2020-08-07 14:48:41,Lerogers33 L.
jQoYuCkGdeGNRfif4JlYDw,UFX3bn92E3ehZbfOjyYXoA,A friend had recommended The Old Bike Shop and I found the perfect bike on my first visit. They were patient and explained the different bikes they had in...,5,2020-11-21 17:41:47,Megan J.
Sb_3F7bcGYLGjUssQfiP6w,nqgbnjJNtlCUt0buxGG9Hg,"I am sad to be writing a negative review for any small business and  particularly one that produces electric bikes, but the business practice and integrity...",1,2019-11-14 19:40:04,John G.
Sb_3F7bcGYLGjUssQfiP6w,hu2TlEqyYBhjrNZ-dvDFcg,"A year and three months now and I'm still happy.  Another nice perk - if you bring it in for a tune up or repair and don't want to wait around, they'll give...",5,2018-07-14 14:41:35,ml k.
Sb_3F7bcGYLGjUssQfiP6w,8RapuKdMF8vK27QiFSG57Q,":(

I ordered my bike on February 11, 2016 and was told that I would have the bike by April. That didn't happen. Nor May nor June nor July. In July I got an...",1,2017-05-13 07:00:12,Ted S.
YvDCWE1O_Q6JLMiKHb4tGQ,on9W4I5fCIUo8Ns1LXwcTg,This is a true story. I wanted to ride my bike so badly a couple of days ago but both tires were flat. My bike requires a certain pump that neither I nor...,5,2020-04-02 11:28:46,Patricia E.
YvDCWE1O_Q6JLMiKHb4tGQ,ibazRaY3nIm97JbJm4J9Fg,"Hey! It's disappointing to see so many people complaining about City Bikes during the pandemic - talk about not reading the room. Yes, there is a backup....",5,2020-07-30 12:17:15,M Z.
YvDCWE1O_Q6JLMiKHb4tGQ,id4UoozBIQwuZVKBztMI6Q,Thank You for Your super friendly and speedy tire change this afternoon! I appreciate your care for your and our health too with the required $6 sanitizing...,5,2020-07-24 13:15:48,Judy F.
4wh6LsjL0Cki3IfJbSSzrA,wXZ4ikQEllv3yahS7NQwvg,They've always been my favorite bike shop in DC based on the quality of the work they do and their transparency as to why they're recommending what. I...,5,2020-09-02 23:23:20,M 2.
4wh6LsjL0Cki3IfJbSSzrA,N_jAF30HKPHy6qGtFTfp5Q,"Wonderful service, incredibly knoweldgeable staff, and great COVID protocol. Never taking my bike anywhere else in DC.",5,2020-06-13 15:35:57,Jenna M.
4wh6LsjL0Cki3IfJbSSzrA,QVK-ClCRfjy38wjSsglXAw,"I've ventured to several bike shops and I keep coming back to Bicycle Space. Today, I had a bike fitting with Becky. Patient, friendly, knowledgeable, and...",5,2018-04-01 03:35:40,Nikki B.
NM9NmHZ_KbNsmrfrP3Whvg,fDTXz8NlY1XUo2gXIls13g,"We stopped by Trek to look at bicycles for my son.
During these times of Corona virus, bicycles are in high demand.
The salesperson educated us on the right...",4,2020-08-21 18:38:28,Vishal S.
NM9NmHZ_KbNsmrfrP3Whvg,v6gbafGQJuQHvrKhBVdSjA,First of all their social distancing is second to none. They have a line outside to get in and take only as many customers as staff they have to help you....,5,2020-09-06 07:30:49,Jessica L.
NM9NmHZ_KbNsmrfrP3Whvg,mycHfNrnsAeIEs2jH4w51Q,"Had an excellent experience with one of the sellers, Chris. He knew exactly what I was looking for, and made sure to respect my low budget needs. He also...",5,2020-09-17 15:30:15,Sami K.
DPUPnCnPwCdcFl6U7nBNsw,Q_IXia2HuYPt93KxCi72tQ,"All of my bike issues were solved by talking to the guys at Conte's.

I bought a used spin bike (not from this store) a few months ago and realized...",5,2021-01-25 19:25:12,Jackie B.
DPUPnCnPwCdcFl6U7nBNsw,-ohprySr8fRTIyDyCUsdkg,"Not only were toilet paper, cleaning supplies and baking flour in mass shortages during Covid, but so too were bikes.  Apparently everyone once to buy a...",5,2020-07-13 07:16:31,Lily F.
DPUPnCnPwCdcFl6U7nBNsw,4kijIXnvHzDVuv9NiLDBPQ,"Highly, highly, highly recommend Conte's Bike Shop - especially if you're looking to buy in the age of COVID-19 as I truly can't find another kind yet...",5,2020-05-19 12:09:18,Kaylee S.
p9U34BqsfvgY2zKTW6fFkg,zptIQoRpWcXpBP6KyUX5-g,Paul  is incredibly knowledgeable and passionate about electric bikes.  He worked with me to identify the right bike for my needs and height.  He also...,5,2021-01-17 12:00:15,Deborah B.
p9U34BqsfvgY2zKTW6fFkg,RfRQyhufmpBmHrTCB6PLbg,"I bought my e-bike a few months ago and have had the best experience. For every random cycling-specific malady that comes up, Jeff and Joel (and probably...",5,2020-10-04 12:52:40,Hannah S.
p9U34BqsfvgY2zKTW6fFkg,0N454Mn02iIzGcJ8vSCGRw,Super great selection of bikes! Excellent and knowledgeable staff. Great service. Worked well with us especially good COVID protocols.,5,2021-03-20 12:10:38,Jody C.
wuFuQt1lI0kvy8ZaCie8WQ,nrgwQgawhdLSojsv6ZJmrA,What a great place!  Amazing customer service!  Dropped in to see if had replacement bolt - not only did they but didn't even charge me for it!!   In the...,5,2021-04-02 15:59:12,Michael M.
wuFuQt1lI0kvy8ZaCie8WQ,Og2pj6vrgy2h7hRpaCI5rw,"I went there twice for breaks and tube/tire repairs and the store is great. 

1. Today I learned that they work with 12 non profits and help them with...",5,2020-02-19 10:53:33,Waseem A.
wuFuQt1lI0kvy8ZaCie8WQ,ulFA3Af3FUPRay48RwgXRw,We got bikes for my wife as well as my daughter here. I can't wait for my kids to be old enough to take part in the bike maintenance classes. I'm so glad...,5,2019-11-02 11:06:11,Klvin C.
ky_3ss5asDpYqb8L1x3P-Q,zkuuAmwAmy2zEn3sYheyFQ,I love my bike. John helped me with the purchase and explained everything in detail. Sized me correctly and answered all of my questions. On pick up day...,5,2020-09-04 05:44:00,Ja'Nae L.
ky_3ss5asDpYqb8L1x3P-Q,k8L5tyr0fDM0EgnAv0FQ4Q,I love going to Spoke Etc. When the pandemic started I knew I needed a solo activity that would keep me sane. I ordered my bike online and when I came in...,5,2020-08-27 07:01:06,Aiko C.
ky_3ss5asDpYqb8L1x3P-Q,HVl62pssLjMO27Z-RxNCbw,"The mechanics are very attentive and eager to help. When a derailleur cable became slack, I needed a fast repair. Dre T was not only patient as I explained...",5,2020-09-29 10:00:36,Tomas L.
wdQepvuFBpPKJ1R6titiNA,qaCrv7uIqmm1x7iXcsdBEQ,I was unable to find an inner tube for my bike online. I took the wheel into the shop and they told me the brand I needed was not available because the...,5,2020-08-07 05:11:14,M D.
wdQepvuFBpPKJ1R6titiNA,Rz0qJpPfuMVzb9TOw5xHHQ,"And another update, with the Coronavirus I asked John to upgrade the Breezer Downtown I bought from Papillon by building a drum brake front wheel to turn my...",5,2020-09-04 16:01:31,Dewey P.
wdQepvuFBpPKJ1R6titiNA,vyu0NPmia6pB58c2dHMMRQ,"I just love Papillons. The guys are laid-back, knowledgeable, reasonablen& have great customer service. Thank you to Meryl Flynn @ Aurora Plants. Today I...",5,2020-09-19 10:46:48,Brandy C.
MnV2zaZSXToe-vpkTccZ4Q,qjvTP6vyqLZCl9pJJveNAQ,"Tour booked: Sites by Segway-July 2020

Had such a great tour today with Josh! Even though the Covid-19 situation is raging, Bike and Roll is still open for...",5,2020-07-02 15:42:28,Kendra H.
MnV2zaZSXToe-vpkTccZ4Q,7ChPrzQd3o51CouPWE62-w,"I normally don't write reviews, but wanted to share a top rating for Oshaine. I rented a road bike from Bike and Roll to see if it was something I wanted to...",5,2021-05-02 10:38:44,Janet N.
MnV2zaZSXToe-vpkTccZ4Q,qkxHzVDhOxj8uinEPQ2TlQ,"I drove into DC on a gorgeous day and decided I wanted to go biking. I found Bike and Roll DC online and was going to make a reservation online, but their...",5,2021-04-13 07:33:32,Priscilla Y.
SVk-4xwL9tA9TSB0ZnWFBA,khlWgWDjBj6Wczx7phe57g,Loved my purchase from this place. They made me feel like a bike pro even though I'm just entry level. They even gave me a free Kryptonite lock because the...,5,2021-04-30 10:32:33,Oliver A.
SVk-4xwL9tA9TSB0ZnWFBA,GeBoefO51ky2GrowgzjTPg,"I ended up having a decent bike ride along the C&O Canal, but I was not very impressed by the shop. On a Tuesday morning, the shop was scheduled to open at...",3,2021-04-21 12:26:48,Lisa B.
SVk-4xwL9tA9TSB0ZnWFBA,tEtVzfYKaTAJzYV14ItrnA,"I have brought my bike and my wife's bike in here numerous times. The staff is great, no matter how busy they are they help you with no rush.  (And when the...",5,2021-04-27 18:35:41,Jim A.
xTrJ9Q5tNAAkj5p9Du7yRw,sIFGgRotI_cVS6JU16j86A,"This place makes me understand why a community needs a good bike shop. Excellent repairs and a good place to pick up some inexpensive, used bikes and...",5,2020-11-03 06:55:19,Andrew C.
xTrJ9Q5tNAAkj5p9Du7yRw,CU31dOfifXDsoCEWQ5H1ag,"Small local bike store in Alexandria--had my bike tuned up earlier and they did a great job and for a lower price than other stores in the area, many of...",5,2020-12-20 21:27:02,Darsh S.
xTrJ9Q5tNAAkj5p9Du7yRw,_3eM4HdS0TR5RdASc4kbeQ,I walked into this store looking for a part for a vintage bicycle. I have never been treated so poorly in a business in my life. I stepped inside the door...,1,2021-01-23 10:31:43,Ifire_cat 3.
3mFZjswCTJ2X4MRBNRdSjA,x1TirE46HTfrg9WhNVnPWw,"Honest, kind, and helpful. I had an issue with a bike rack on my car, and a knowledgeable associate came out, mask and gloves, and helped me at no charge....",5,2020-10-10 10:43:00,Hayley S.
3mFZjswCTJ2X4MRBNRdSjA,-wSx43_Ex6dCcvKPQiq3_A,"Got the 3 Fs: fast, friendly, fairly priced! Great shop.

This is the first time I've taken my bike to a shop in Maryland. So glad I chose The Bicycle Place.",5,2021-03-28 14:34:41,Themane D.
3mFZjswCTJ2X4MRBNRdSjA,DQDTF_R00mBxaFaJYnwqQw,Stopped in to have front brakes fixed on a brand new bike I got.  The front brakes didn't work before or after taking it in and I was charged $22?  To be...,1,2021-03-09 12:50:43,Lisa T.
r_3e6XcQN2Hb_h6U_qiSwQ,Y7ysRETjwNWZ8dd64nNXbw,My first and only experience with Handy Bikes was excellent. I was looking for a BiSaddle bike seat that is apparently in high demand and back ordered for...,5,2021-05-08 07:12:58,Joe A.
r_3e6XcQN2Hb_h6U_qiSwQ,EzzCJM4fdmgsaZ1m9n_tPQ,Staff is taking all Covid-19 precautions. My 3 kid bikes were ready faster than expected. All adjustments were made to their size specifications. Staff was...,5,2021-03-14 06:25:34,Lamar L.
r_3e6XcQN2Hb_h6U_qiSwQ,VdInValw1xQUSdPP0AZIrw,"Handy is quick turn around times, even during COVID-19.
The staff is friendly and knowledgeable. 
I actually prefer their workshop set up over traditional...",5,2020-10-19 08:38:19,Natalie J.
wsqXGUVytcMziH31LRm0mw,e5s9mK2OZUIlW25bHWZmmg,"Bicycle tires low on air after winter. Friendly gentleman helped me service my tires with air. Knowledgeable. Convenient location next to metro, bus/public...",5,2020-05-23 15:01:34,Andrew A.
wsqXGUVytcMziH31LRm0mw,K3AiV96tS-u7cTYApGNJfw,"The new kid in town. In the beginning i was sceptical - but i was desperatly looking for service with my BH Bike, i tried most of the stores in the DC Area,...",5,2019-01-05 20:25:19,Jan S.
OG5nM2il0cp0MaK6c9AJAw,U1bEWGp4k1jPIdbn_VRhdg,I have been wanting to buy my husband a bike for a while and planned to get him one for his birthday this year. But when Virginia shut down due to COVID-19...,5,2020-04-22 17:53:56,Liz J.
OG5nM2il0cp0MaK6c9AJAw,RmW8Mh1SBG2o7B57GLo7kA,My husband and I decided on bikes as our holiday gifts to each other. We spin for fitness but neither of us have been on a real bike since we were teens. We...,5,2021-01-01 18:47:14,Alyssa S.
OG5nM2il0cp0MaK6c9AJAw,zPnlg8lwuRz_YrfZJk6ppQ,"My husband ordered a bike through the Arlington location. They said it would take 10 days to get it in the store, but it took 14 days. That's okay. I would...",1,2020-05-19 13:42:26,Nilly O.
xSzKaAq6vgZZDn3S5-V9Hw,kqj6c2Jxzg2Dp5J_H_lXFA,"I spent my first year out of college living in LA, and decided to take up surfing. So my roommate and I visited a local surf shop to grab wax for our Costco...",5,2018-08-24 13:47:06,Sean O.
xSzKaAq6vgZZDn3S5-V9Hw,qyIVBI-4iZTdrVGSw9q1rQ,Stopped by with a friend to have their bike looked at.  Turns out the disk brakes needed some grease.  Friendly people.,4,2021-04-26 06:42:49,Duce ..
xSzKaAq6vgZZDn3S5-V9Hw,AoZ6DxQJFiCGTdMvlS-HTA,Came here a couple of days ago with a friend. Called in ahead just to check and see if they were open and had any availability which I was assured they...,1,2020-08-23 11:10:35,Byron T.
Z97inykgHENrsBTg1S__wA,WpWV7vL7m6DIR2mz1vXg0Q,"I recently took my daughter to Conte's in Cathedral Heights, and she immediately spotted and fell in love with a blue Cannondale Kids Trail Single-Speed...",5,2021-04-19 14:54:05,Adam R.
Z97inykgHENrsBTg1S__wA,rgbv8TGEOPENIf6Xb98xWw,"The team at Conte's helped confirm which specific parts I needed to order online, and they also confirmed what I did *not* need, which is equally...",5,2021-05-07 12:39:18,Mike H.
Z97inykgHENrsBTg1S__wA,2RZtFTBTmkHpIwXZEL_SuQ,Okay I get that a lot of people are riding bikes right now (good!) so I won't fault them for having a two-week backup their basic service package. They...,3,2020-10-21 11:06:10,MJ R.
RfsW8djTUV8TfDHy9TxfUw,fNmEasZEFLuZd6gIcjCioQ,"Love this business, easily in my top 10, and would be on my wedding registry if I had one.
Nice, cop-esthetic products which are of high quality.
I highly...",5,2020-12-28 11:11:27,Stephen G.
RfsW8djTUV8TfDHy9TxfUw,UdYgRAkX3V5sDSxjW8MWpg,"This review is for the bike shop at the REI Co-op, though to be honest, the themes run through the rest of the store as well.

The folks that work at the...",1,2021-05-11 18:27:17,Sam V.
RfsW8djTUV8TfDHy9TxfUw,-msjPgynTLpVQ46zL9zjjw,"For years, REI has been my go-to for all outdoor activities including hiking, camping, and cycling. This flagship location is my favorite by far. I...",4,2020-05-22 12:07:55,Alexis B.
itABB_kZlUgnakbkrXZnGQ,Zks7WTju_4WlYnnHITZMfw,"We booked this tour as part of our family vacation in DC. Traveling with young kids (7 & 5) can be a challenge when walking and sight-seeing is involved, so...",5,2019-03-29 17:27:24,Eva V.
Nnfhnuqv2WTeHRs_mDFPRA,Cs6lU_Ugytlw4Kpz_XK1XA,Awesome service! Great work at great prices. Recommended I bring my own parts in for them to install (my paddle shifters broke) so that I would save money...,5,2021-04-01 09:04:56,Justin G.
Nnfhnuqv2WTeHRs_mDFPRA,e9YybN4QisgxWqxsbRIuxg,Extremely helpful and friendly. Responsive staff who treat you like you know your bike even if you are a casual rider.,5,2021-05-03 14:23:26,Daniel C.
Nnfhnuqv2WTeHRs_mDFPRA,Lv_0yxj6jgYPlCKlez5mVg,I just recently bought my first bike that wasn't a hand me down. I ordered from a company online and had the bike delivered to Big Wheel Bikes. Once the...,5,2021-04-05 11:26:23,Dani G.
-qsvE9uIu3DdiAYJq9RO4Q,7rvM0Gqgl1eWldigL4Ol1g,"Jason is an expert bike and ebike technician. He made a house call to tune my ebike and the bike has never run better.  Super informative, you can tell he...",5,2020-08-08 09:56:46,Rick R.
